request_id,latency_ms,completed_at_ms,op
yscb_transfer:10754,2,1773332463429,yscb_transfer 70->90
yscb_transfer:10755,2,1773332463430,yscb_transfer 825->631
yscb_transfer:10756,2,1773332463430,yscb_transfer 201->792
yscb_transfer:10757,2,1773332463431,yscb_transfer 524->452
yscb_transfer:10758,2,1773332463431,yscb_transfer 168->595
yscb_transfer:10759,2,1773332463431,yscb_transfer 612->352
yscb_transfer:10760,1,1773332463431,yscb_transfer 389->975
yscb_transfer:10761,1,1773332463443,yscb_transfer 347->162
yscb_transfer:10762,1,1773332463443,yscb_transfer 725->746
yscb_transfer:10764,2,1773332463444,yscb_transfer 141->676
yscb_transfer:10763,1,1773332463444,yscb_transfer 698->188
yscb_transfer:10765,2,1773332463445,yscb_transfer 393->371
yscb_transfer:10766,2,1773332463446,yscb_transfer 973->324
yscb_transfer:10767,2,1773332463446,yscb_transfer 228->338
yscb_transfer:10768,2,1773332463447,yscb_transfer 950->9
yscb_transfer:10769,2,1773332463447,yscb_transfer 91->222
yscb_transfer:10770,2,1773332463447,yscb_transfer 825->683
yscb_transfer:10771,1,1773332463457,yscb_transfer 913->266
yscb_transfer:10772,1,1773332463458,yscb_transfer 248->720
yscb_transfer:10773,1,1773332463458,yscb_transfer 120->249
yscb_transfer:10774,1,1773332463459,yscb_transfer 925->454
yscb_transfer:10775,1,1773332463460,yscb_transfer 666->150
yscb_transfer:10776,2,1773332463460,yscb_transfer 15->32
yscb_transfer:10777,2,1773332463461,yscb_transfer 234->412
yscb_transfer:10778,2,1773332463461,yscb_transfer 522->445
yscb_transfer:10780,2,1773332463462,yscb_transfer 262->498
yscb_transfer:10779,2,1773332463462,yscb_transfer 662->494
yscb_transfer:10781,1,1773332463471,yscb_transfer 743->564
yscb_transfer:10782,2,1773332463472,yscb_transfer 832->546
yscb_transfer:10783,2,1773332463473,yscb_transfer 126->306
yscb_transfer:10784,2,1773332463473,yscb_transfer 840->144
yscb_transfer:10786,2,1773332463474,yscb_transfer 133->561
yscb_transfer:10787,2,1773332463474,yscb_transfer 599->506
yscb_transfer:10785,3,1773332463475,yscb_transfer 465->840
yscb_transfer:10788,2,1773332463475,yscb_transfer 597->44
yscb_transfer:10789,2,1773332463475,yscb_transfer 490->433
yscb_transfer:10790,2,1773332463475,yscb_transfer 20->420
yscb_transfer:10791,1,1773332463485,yscb_transfer 497->6
yscb_transfer:10792,1,1773332463486,yscb_transfer 571->93
yscb_transfer:10793,1,1773332463487,yscb_transfer 647->477
yscb_transfer:10794,2,1773332463488,yscb_transfer 740->176
yscb_transfer:10795,2,1773332463489,yscb_transfer 794->375
yscb_transfer:10796,1,1773332463489,yscb_transfer 51->751
yscb_transfer:10797,2,1773332463490,yscb_transfer 20->889
yscb_transfer:10798,2,1773332463490,yscb_transfer 452->457
yscb_transfer:10799,1,1773332463491,yscb_transfer 174->696
yscb_transfer:10800,1,1773332463491,yscb_transfer 3->939
yscb_transfer:10801,1,1773332463501,yscb_transfer 265->355
yscb_transfer:10802,2,1773332463502,yscb_transfer 502->198
yscb_transfer:10803,2,1773332463503,yscb_transfer 848->991
yscb_transfer:10804,2,1773332463503,yscb_transfer 776->335
yscb_transfer:10805,2,1773332463504,yscb_transfer 221->654
yscb_transfer:10806,2,1773332463504,yscb_transfer 113->345
yscb_transfer:10810,2,1773332463505,yscb_transfer 699->126
yscb_transfer:10808,2,1773332463505,yscb_transfer 267->963
yscb_transfer:10807,2,1773332463505,yscb_transfer 156->819
yscb_transfer:10809,2,1773332463505,yscb_transfer 905->303
yscb_transfer:10811,1,1773332463516,yscb_transfer 963->581
yscb_transfer:10812,1,1773332463517,yscb_transfer 286->249
yscb_transfer:10813,2,1773332463518,yscb_transfer 39->976
yscb_transfer:10814,2,1773332463519,yscb_transfer 785->447
yscb_transfer:10815,2,1773332463519,yscb_transfer 607->122
yscb_transfer:10816,2,1773332463520,yscb_transfer 809->712
yscb_transfer:10817,2,1773332463520,yscb_transfer 480->202
yscb_transfer:10818,2,1773332463521,yscb_transfer 152->95
yscb_transfer:10819,2,1773332463521,yscb_transfer 11->851
yscb_transfer:10820,1,1773332463521,yscb_transfer 348->624
yscb_transfer:10821,1,1773332463530,yscb_transfer 968->84
yscb_transfer:10822,1,1773332463531,yscb_transfer 54->472
yscb_transfer:10823,1,1773332463532,yscb_transfer 609->106
yscb_transfer:10824,1,1773332463533,yscb_transfer 533->547
yscb_transfer:10825,2,1773332463534,yscb_transfer 4->533
yscb_transfer:10826,1,1773332463534,yscb_transfer 828->441
yscb_transfer:10827,1,1773332463535,yscb_transfer 372->277
yscb_transfer:10828,1,1773332463535,yscb_transfer 543->35
yscb_transfer:10829,1,1773332463536,yscb_transfer 415->483
yscb_transfer:10830,1,1773332463536,yscb_transfer 563->740
yscb_transfer:10831,1,1773332463546,yscb_transfer 276->77
yscb_transfer:10832,1,1773332463547,yscb_transfer 592->867
yscb_transfer:10833,2,1773332463548,yscb_transfer 24->121
yscb_transfer:10834,2,1773332463549,yscb_transfer 813->352
yscb_transfer:10835,2,1773332463549,yscb_transfer 737->681
yscb_transfer:10839,1,1773332463550,yscb_transfer 593->460
yscb_transfer:10838,2,1773332463550,yscb_transfer 96->1
yscb_transfer:10840,1,1773332463550,yscb_transfer 405->514
yscb_transfer:10836,2,1773332463550,yscb_transfer 421->310
yscb_transfer:10837,2,1773332463550,yscb_transfer 19->606
yscb_transfer:10841,1,1773332463561,yscb_transfer 823->420
yscb_transfer:10842,2,1773332463563,yscb_transfer 451->48
yscb_transfer:10843,2,1773332463563,yscb_transfer 253->202
yscb_transfer:10844,2,1773332463563,yscb_transfer 838->207
yscb_transfer:10845,2,1773332463564,yscb_transfer 147->209
yscb_transfer:10846,2,1773332463564,yscb_transfer 768->693
yscb_transfer:10847,2,1773332463565,yscb_transfer 628->997
yscb_transfer:10848,1,1773332463565,yscb_transfer 458->219
yscb_transfer:10849,1,1773332463566,yscb_transfer 595->344
yscb_transfer:10850,1,1773332463566,yscb_transfer 444->428
yscb_transfer:10851,1,1773332463577,yscb_transfer 891->57
yscb_transfer:10852,1,1773332463578,yscb_transfer 961->679
yscb_transfer:10853,2,1773332463579,yscb_transfer 255->7
yscb_transfer:10856,2,1773332463580,yscb_transfer 328->130
yscb_transfer:10855,2,1773332463580,yscb_transfer 929->314
yscb_transfer:10854,2,1773332463580,yscb_transfer 963->83
yscb_transfer:10857,2,1773332463581,yscb_transfer 405->501
yscb_transfer:10858,2,1773332463582,yscb_transfer 63->698
yscb_transfer:10859,2,1773332463582,yscb_transfer 446->441
yscb_transfer:10860,1,1773332463582,yscb_transfer 258->354
yscb_transfer:10861,1,1773332463593,yscb_transfer 654->212
yscb_transfer:10862,2,1773332463595,yscb_transfer 256->695
yscb_transfer:10863,2,1773332463595,yscb_transfer 178->727
yscb_transfer:10864,2,1773332463596,yscb_transfer 802->971
yscb_transfer:10865,2,1773332463596,yscb_transfer 321->645
yscb_transfer:10866,2,1773332463597,yscb_transfer 46->288
yscb_transfer:10867,2,1773332463597,yscb_transfer 55->485
yscb_transfer:10868,2,1773332463597,yscb_transfer 319->544
yscb_transfer:10870,2,1773332463598,yscb_transfer 106->840
yscb_transfer:10869,2,1773332463598,yscb_transfer 560->132
yscb_transfer:10871,1,1773332463608,yscb_transfer 522->986
yscb_transfer:10872,1,1773332463609,yscb_transfer 523->941
yscb_transfer:10873,1,1773332463610,yscb_transfer 372->441
yscb_transfer:10874,1,1773332463611,yscb_transfer 197->662
yscb_transfer:10875,2,1773332463611,yscb_transfer 211->261
yscb_transfer:10876,2,1773332463612,yscb_transfer 395->800
yscb_transfer:10877,2,1773332463613,yscb_transfer 686->859
yscb_transfer:10878,2,1773332463613,yscb_transfer 637->255
yscb_transfer:10879,2,1773332463613,yscb_transfer 203->892
yscb_transfer:10880,1,1773332463613,yscb_transfer 192->786
yscb_transfer:10881,1,1773332463624,yscb_transfer 85->81
yscb_transfer:10882,1,1773332463625,yscb_transfer 111->401
yscb_transfer:10884,2,1773332463626,yscb_transfer 920->433
yscb_transfer:10883,2,1773332463626,yscb_transfer 723->297
yscb_transfer:10885,2,1773332463627,yscb_transfer 261->623
yscb_transfer:10886,2,1773332463628,yscb_transfer 733->993
yscb_transfer:10887,3,1773332463629,yscb_transfer 840->318
yscb_transfer:10888,2,1773332463629,yscb_transfer 977->658
yscb_transfer:10889,2,1773332463629,yscb_transfer 56->842
yscb_transfer:10890,2,1773332463629,yscb_transfer 358->403
yscb_transfer:10891,1,1773332463639,yscb_transfer 546->513
yscb_transfer:10892,2,1773332463640,yscb_transfer 438->809
yscb_transfer:10893,1,1773332463640,yscb_transfer 26->175
yscb_transfer:10894,2,1773332463640,yscb_transfer 251->792
yscb_transfer:10896,1,1773332463641,yscb_transfer 832->754
yscb_transfer:10895,1,1773332463641,yscb_transfer 659->994
yscb_transfer:10898,1,1773332463642,yscb_transfer 568->924
yscb_transfer:10897,1,1773332463642,yscb_transfer 621->978
yscb_transfer:10899,1,1773332463643,yscb_transfer 401->545
yscb_transfer:10900,1,1773332463643,yscb_transfer 474->735
yscb_transfer:10901,1,1773332463654,yscb_transfer 635->785
yscb_transfer:10902,1,1773332463655,yscb_transfer 937->797
yscb_transfer:10903,1,1773332463656,yscb_transfer 0->456
yscb_transfer:10904,2,1773332463656,yscb_transfer 902->496
yscb_transfer:10905,2,1773332463656,yscb_transfer 880->406
yscb_transfer:10906,2,1773332463657,yscb_transfer 960->521
yscb_transfer:10907,1,1773332463657,yscb_transfer 402->803
yscb_transfer:10908,1,1773332463658,yscb_transfer 71->74
yscb_transfer:10909,1,1773332463658,yscb_transfer 968->501
yscb_transfer:10910,1,1773332463659,yscb_transfer 632->835
yscb_transfer:10912,1,1773332463670,yscb_transfer 124->500
yscb_transfer:10911,1,1773332463670,yscb_transfer 280->601
yscb_transfer:10913,2,1773332463671,yscb_transfer 268->598
yscb_transfer:10914,2,1773332463672,yscb_transfer 422->903
yscb_transfer:10915,2,1773332463672,yscb_transfer 984->809
yscb_transfer:10916,2,1773332463673,yscb_transfer 491->52
yscb_transfer:10917,2,1773332463673,yscb_transfer 558->953
yscb_transfer:10918,2,1773332463673,yscb_transfer 899->180
yscb_transfer:10919,2,1773332463673,yscb_transfer 647->33
yscb_transfer:10920,2,1773332463674,yscb_transfer 337->66
yscb_transfer:10921,1,1773332463684,yscb_transfer 233->326
yscb_transfer:10922,1,1773332463685,yscb_transfer 884->520
yscb_transfer:10923,1,1773332463686,yscb_transfer 876->586
yscb_transfer:10924,2,1773332463687,yscb_transfer 984->119
yscb_transfer:10926,2,1773332463688,yscb_transfer 67->868
yscb_transfer:10925,2,1773332463688,yscb_transfer 73->734
yscb_transfer:10927,2,1773332463689,yscb_transfer 996->791
yscb_transfer:10928,2,1773332463689,yscb_transfer 580->593
yscb_transfer:10929,2,1773332463689,yscb_transfer 556->281
yscb_transfer:10930,2,1773332463689,yscb_transfer 949->488
yscb_transfer:10931,1,1773332463699,yscb_transfer 763->301
yscb_transfer:10932,1,1773332463700,yscb_transfer 745->237
yscb_transfer:10933,1,1773332463701,yscb_transfer 38->486
yscb_transfer:10934,1,1773332463701,yscb_transfer 656->531
yscb_transfer:10935,1,1773332463702,yscb_transfer 344->313
yscb_transfer:10938,2,1773332463703,yscb_transfer 610->345
yscb_transfer:10936,2,1773332463703,yscb_transfer 743->382
yscb_transfer:10937,2,1773332463703,yscb_transfer 632->67
yscb_transfer:10940,1,1773332463704,yscb_transfer 687->315
yscb_transfer:10939,2,1773332463704,yscb_transfer 355->562
yscb_transfer:10941,1,1773332463715,yscb_transfer 417->359
yscb_transfer:10942,1,1773332463716,yscb_transfer 0->63
yscb_transfer:10943,2,1773332463716,yscb_transfer 124->112
yscb_transfer:10944,2,1773332463716,yscb_transfer 33->651
yscb_transfer:10945,2,1773332463717,yscb_transfer 18->814
yscb_transfer:10946,2,1773332463717,yscb_transfer 563->505
yscb_transfer:10947,2,1773332463718,yscb_transfer 338->394
yscb_transfer:10948,2,1773332463719,yscb_transfer 554->787
yscb_transfer:10949,2,1773332463719,yscb_transfer 578->248
yscb_transfer:10950,1,1773332463719,yscb_transfer 101->392
yscb_transfer:10952,1,1773332463729,yscb_transfer 260->994
yscb_transfer:10951,1,1773332463729,yscb_transfer 571->791
yscb_transfer:10953,1,1773332463730,yscb_transfer 19->907
yscb_transfer:10955,1,1773332463731,yscb_transfer 216->11
yscb_transfer:10954,1,1773332463731,yscb_transfer 237->318
yscb_transfer:10956,1,1773332463732,yscb_transfer 889->255
yscb_transfer:10957,1,1773332463732,yscb_transfer 61->149
yscb_transfer:10958,1,1773332463733,yscb_transfer 735->459
yscb_transfer:10959,1,1773332463733,yscb_transfer 64->585
yscb_transfer:10960,1,1773332463733,yscb_transfer 79->331
yscb_transfer:10961,1,1773332463745,yscb_transfer 973->377
yscb_transfer:10962,2,1773332463746,yscb_transfer 254->472
yscb_transfer:10963,2,1773332463746,yscb_transfer 704->81
yscb_transfer:10964,3,1773332463747,yscb_transfer 665->68
yscb_transfer:10965,2,1773332463747,yscb_transfer 840->161
yscb_transfer:10966,2,1773332463747,yscb_transfer 243->96
yscb_transfer:10970,2,1773332463748,yscb_transfer 323->542
yscb_transfer:10969,2,1773332463748,yscb_transfer 493->331
yscb_transfer:10967,2,1773332463748,yscb_transfer 798->388
yscb_transfer:10968,2,1773332463748,yscb_transfer 66->83
yscb_transfer:10971,1,1773332463759,yscb_transfer 678->675
yscb_transfer:10972,1,1773332463759,yscb_transfer 980->673
yscb_transfer:10973,1,1773332463760,yscb_transfer 388->153
yscb_transfer:10974,1,1773332463760,yscb_transfer 364->815
yscb_transfer:10975,2,1773332463761,yscb_transfer 763->793
yscb_transfer:10976,2,1773332463762,yscb_transfer 749->817
yscb_transfer:10977,2,1773332463762,yscb_transfer 547->892
yscb_transfer:10978,2,1773332463762,yscb_transfer 908->911
yscb_transfer:10979,2,1773332463763,yscb_transfer 571->413
yscb_transfer:10980,2,1773332463763,yscb_transfer 76->40
yscb_transfer:10981,1,1773332463771,yscb_transfer 203->60
yscb_transfer:10982,2,1773332463772,yscb_transfer 403->920
yscb_transfer:10984,2,1773332463773,yscb_transfer 395->851
yscb_transfer:10983,2,1773332463773,yscb_transfer 392->410
yscb_transfer:10985,2,1773332463774,yscb_transfer 812->760
yscb_transfer:10986,2,1773332463774,yscb_transfer 339->83
yscb_transfer:10987,3,1773332463775,yscb_transfer 25->656
yscb_transfer:10988,2,1773332463775,yscb_transfer 898->441
yscb_transfer:10989,2,1773332463775,yscb_transfer 107->711
yscb_transfer:10990,2,1773332463775,yscb_transfer 693->660
yscb_transfer:10991,1,1773332463786,yscb_transfer 684->752
yscb_transfer:10992,1,1773332463786,yscb_transfer 497->536
yscb_transfer:10993,1,1773332463787,yscb_transfer 350->281
yscb_transfer:10994,1,1773332463788,yscb_transfer 47->702
yscb_transfer:10995,1,1773332463788,yscb_transfer 429->754
yscb_transfer:10996,1,1773332463789,yscb_transfer 590->94
yscb_transfer:10997,2,1773332463789,yscb_transfer 138->179
yscb_transfer:11000,1,1773332463790,yscb_transfer 79->848
yscb_transfer:10998,2,1773332463790,yscb_transfer 528->979
yscb_transfer:10999,1,1773332463790,yscb_transfer 490->945
yscb_transfer:11001,1,1773332463800,yscb_transfer 702->562
yscb_transfer:11002,1,1773332463801,yscb_transfer 677->721
yscb_transfer:11003,1,1773332463802,yscb_transfer 840->252
yscb_transfer:11004,1,1773332463803,yscb_transfer 763->732
yscb_transfer:11005,2,1773332463803,yscb_transfer 557->795
yscb_transfer:11006,2,1773332463804,yscb_transfer 630->381
yscb_transfer:11007,2,1773332463804,yscb_transfer 497->797
yscb_transfer:11010,2,1773332463805,yscb_transfer 185->397
yscb_transfer:11008,2,1773332463805,yscb_transfer 784->622
yscb_transfer:11009,2,1773332463805,yscb_transfer 667->115
yscb_transfer:11011,1,1773332463816,yscb_transfer 426->782
yscb_transfer:11013,1,1773332463817,yscb_transfer 193->362
yscb_transfer:11012,1,1773332463817,yscb_transfer 73->363
yscb_transfer:11014,1,1773332463818,yscb_transfer 980->432
yscb_transfer:11015,1,1773332463819,yscb_transfer 697->742
yscb_transfer:11016,1,1773332463819,yscb_transfer 863->967
yscb_transfer:11017,2,1773332463820,yscb_transfer 219->481
yscb_transfer:11018,2,1773332463820,yscb_transfer 91->213
yscb_transfer:11019,1,1773332463820,yscb_transfer 150->559
yscb_transfer:11020,1,1773332463821,yscb_transfer 189->801
yscb_transfer:11021,1,1773332463832,yscb_transfer 94->908
yscb_transfer:11022,1,1773332463832,yscb_transfer 32->281
yscb_transfer:11023,1,1773332463833,yscb_transfer 557->719
yscb_transfer:11024,1,1773332463834,yscb_transfer 597->19
yscb_transfer:11025,2,1773332463834,yscb_transfer 645->588
yscb_transfer:11029,1,1773332463835,yscb_transfer 332->775
yscb_transfer:11028,2,1773332463835,yscb_transfer 132->75
yscb_transfer:11027,2,1773332463835,yscb_transfer 399->29
yscb_transfer:11026,2,1773332463835,yscb_transfer 452->45
yscb_transfer:11030,1,1773332463836,yscb_transfer 217->705
yscb_transfer:11031,1,1773332463847,yscb_transfer 93->716
yscb_transfer:11032,1,1773332463848,yscb_transfer 310->301
yscb_transfer:11033,1,1773332463848,yscb_transfer 575->653
yscb_transfer:11034,1,1773332463849,yscb_transfer 918->815
yscb_transfer:11035,1,1773332463850,yscb_transfer 19->203
yscb_transfer:11036,1,1773332463850,yscb_transfer 847->681
yscb_transfer:11037,1,1773332463851,yscb_transfer 427->27
yscb_transfer:11038,1,1773332463851,yscb_transfer 506->863
yscb_transfer:11039,1,1773332463852,yscb_transfer 440->724
yscb_transfer:11040,1,1773332463853,yscb_transfer 837->660
yscb_transfer:11041,1,1773332463864,yscb_transfer 701->284
yscb_transfer:11043,1,1773332463865,yscb_transfer 991->594
yscb_transfer:11042,1,1773332463865,yscb_transfer 223->590
yscb_transfer:11044,1,1773332463866,yscb_transfer 740->746
yscb_transfer:11045,1,1773332463867,yscb_transfer 981->145
yscb_transfer:11046,1,1773332463867,yscb_transfer 643->657
yscb_transfer:11047,1,1773332463868,yscb_transfer 554->766
yscb_transfer:11048,1,1773332463869,yscb_transfer 774->692
yscb_transfer:11049,1,1773332463869,yscb_transfer 531->892
yscb_transfer:11050,1,1773332463869,yscb_transfer 824->490
yscb_transfer:11051,1,1773332463879,yscb_transfer 960->906
yscb_transfer:11052,1,1773332463880,yscb_transfer 267->248
yscb_transfer:11053,1,1773332463881,yscb_transfer 590->432
yscb_transfer:11054,1,1773332463881,yscb_transfer 252->62
yscb_transfer:11056,1,1773332463882,yscb_transfer 909->680
yscb_transfer:11057,1,1773332463882,yscb_transfer 648->966
yscb_transfer:11055,1,1773332463882,yscb_transfer 854->650
yscb_transfer:11058,2,1773332463884,yscb_transfer 648->341
yscb_transfer:11059,1,1773332463884,yscb_transfer 653->797
yscb_transfer:11060,1,1773332463884,yscb_transfer 423->793
yscb_transfer:11061,1,1773332463894,yscb_transfer 178->705
yscb_transfer:11062,1,1773332463895,yscb_transfer 374->69
yscb_transfer:11063,2,1773332463896,yscb_transfer 129->875
yscb_transfer:11064,2,1773332463896,yscb_transfer 419->750
yscb_transfer:11065,2,1773332463897,yscb_transfer 934->569
yscb_transfer:11066,2,1773332463897,yscb_transfer 471->830
yscb_transfer:11067,2,1773332463897,yscb_transfer 199->133
yscb_transfer:11069,2,1773332463898,yscb_transfer 767->477
yscb_transfer:11068,2,1773332463898,yscb_transfer 283->535
